iata_code,name,latitude_deg,longitude_deg,type
SFA,Sfax Thyna International Airport,34.717999,10.691,large_airport
TOE,Tozeur Nefta International Airport,33.939701080322266,8.110560417175293,medium_airport
LRL,Niamtougou International Airport,9.766675,1.090944,large_airport
LFW,Lomé–Tokoin International Airport,6.16561,1.25451,large_airport
ANR,Antwerp International Airport (Deurne),51.190667,4.463153,medium_airport
BRU,Brussels Airport,50.901402,4.48444,large_airport
CRL,Brussels South Charleroi Airport,50.461963,4.459562,large_airport
KJK,Flanders International Airport Kortrijk-Wevelgem,50.818878,3.209551,medium_airport
LGG,Liège Airport,50.638574,5.443897,medium_airport
OST,Ostend-Bruges International Airport,51.1998,2.874673,large_airport
AOC,Leipzig–Altenburg Airport,50.981945,12.506389,medium_airport
HDF,Heringsdorf Airport,53.8787,14.1523,medium_airport
FNB,Neubrandenburg Trollenhagen Airport,53.6022,13.306,medium_airport
BER,Berlin Brandenburg Airport,52.361738,13.502341,large_airport
DRS,Dresden Airport,51.134123,13.767831,large_airport
ERF,Erfurt-Weimar Airport,50.978281,10.960713,large_airport
FRA,Frankfurt Main Airport,50.026706,8.55835,large_airport
FMO,Münster Osnabrück Airport,52.133816,7.688482,large_airport
HAM,Hamburg Helmut Schmidt Airport,53.630402,9.98823,large_airport
CGN,Cologne Bonn Airport,50.865898,7.14274,large_airport
DUS,Düsseldorf Airport,51.289501,6.76678,large_airport
MUC,Munich Airport,48.353802,11.7861,large_airport
NUE,Nuremberg Airport,49.498699,11.078056,large_airport
LEJ,Leipzig/Halle Airport,51.420657,12.232705,large_airport
SCN,Saarbrücken Airport,49.214545,7.109735,medium_airport
STR,Stuttgart Airport,48.689899,9.22196,large_airport
HAJ,Hannover Airport,52.461102,9.68508,large_airport
BRE,Bremen Airport,53.046786,8.78932,large_airport
HHN,Frankfurt-Hahn Airport,49.946353,7.261734,large_airport
MHG,Mannheim-City Airport,49.473057,8.514167,medium_airport
EIB,Eisenach-Kindel Airport,50.991604,10.47973,medium_airport
SGE,Siegerland Airport,50.707699,8.08297,medium_airport
XFW,Hamburg-Finkenwerder Airport,53.5352783203125,9.835556030273438,medium_airport
KEL,Kiel-Holtenau Airport,54.37957,10.145266,medium_airport
LBC,Lübeck Blankensee Airport,53.805401,10.7192,medium_airport
FMM,Memmingen Allgau Airport,47.988092,10.238248,large_airport
BFE,Bielefeld Airport,51.964722,8.544444,medium_airport
MGL,Mönchengladbach Airport,51.230278,6.504444,medium_airport
PAD,Paderborn Lippstadt Airport,51.612527,8.617459,large_airport
NRN,Weeze (Niederrhein) Airport,51.601362,6.141228,large_airport
DTM,Dortmund Airport,51.518299,7.61224,large_airport
AGB,Augsburg Airport,48.425278,10.931667,medium_airport
QLG,Landshut Airfield,48.512019,12.034865,medium_airport
OBF,Oberpfaffenhofen Airport,48.081402,11.2831,medium_airport
FDH,Bodensee Airport Friedrichshafen,47.671299,9.51149,large_airport
BYU,Bayreuth Airport,49.985001,11.64,medium_airport
HOQ,Hof-Plauen Airport,50.288544,11.852876,medium_airport
FKB,Karlsruhe Baden-Baden Airport,48.7794,8.0805,large_airport
LHA,Lahr Airport,48.369301,7.82772,medium_airport
BWE,Braunschweig-Wolfsburg Airport,52.319199,10.5561,medium_airport
KSF,Kassel Airport,51.418395,9.391638,large_airport
GWT,Westerland Sylt Airport,54.9132,8.34047,medium_airport
KDL,Kärdla Airport,58.99079895019531,22.830699920654297,medium_airport
URE,Kuressaare Airport,58.22990036010742,22.50950050354004,medium_airport
EPU,Pärnu Airport,58.41899871826172,24.47279930114746,medium_airport
EES,Berenice International Airport / Banas Cape Air Base,23.980437,35.460277,large_airport
TLL,Lennart Meri Tallinn Airport,59.413246,24.83264,large_airport
TAY,Tartu Airport,58.307438,26.686473,medium_airport
ENF,Enontekio Airport,68.362602233887,23.424299240112,medium_airport
KEV,Halli Airport,61.856039,24.786686,medium_airport
HEL,Helsinki Vantaa Airport,60.318363,24.963341,large_airport
KTQ,Kitee Airport,62.1661,30.073601,medium_airport
IVL,Ivalo Airport,68.6073,27.4053,large_airport
JOE,Joensuu Airport,62.658815,29.619398,medium_airport
JYV,Jyväskylä Airport,62.399502,25.678301,medium_airport
KAU,Kauhava Airfield,63.127102,23.051399,medium_airport
KEM,Kemi-Tornio Airport,65.778701782227,24.582099914551,medium_airport
KAJ,Kajaani Airport,64.2855,27.6924,medium_airport
KHJ,Kauhajoki Airfield,62.463212,22.390817,medium_airport
KOK,Kokkola-Pietarsaari Airport,63.721199,23.143101,medium_airport
KAO,Kuusamo Airport,65.987602,29.239401,medium_airport
KTT,Kittilä International Airport,67.700996,24.8468,large_airport
KUO,Kuopio Airport,63.007099,27.7978,large_airport
LPP,Lappeenranta Airport,61.044601,28.144743,large_airport
MHQ,Mariehamn Airport,60.1222,19.898199,large_airport
MIK,Mikkeli Airport,61.6866,27.201799,medium_airport
OUL,Oulu Airport,64.930099,25.354601,large_airport
POR,Pori Airport,61.4617,21.799999,medium_airport
RVN,Rovaniemi Airport,66.563327,25.829751,large_airport
SVL,Savonlinna Airport,61.9431,28.945101,medium_airport
SJY,Seinäjoki Airport,62.692101,22.8323,medium_airport
SOT,Sodankyla Airport,67.3949966431,26.6191005707,medium_airport
TMP,Tampere-Pirkkala Airport,61.414101,23.604401,large_airport
TKU,Turku Airport,60.514099,22.2628,large_airport
UTI,Utti Air Base,60.8964,26.9384,medium_airport
VAA,Vaasa Airport,63.05023,21.762543,large_airport
VRK,Varkaus Airport,62.171101,27.868601,medium_airport
YLI,Ylivieska Airfield,64.054722,24.725278,medium_airport
BFS,Belfast International Airport,54.6575012207,-6.21582984924,large_airport
ENK,Enniskillen/St Angelo Airport,54.398274,-7.651179,medium_airport
BHD,George Best Belfast City Airport,54.618099,-5.8725,medium_airport
LDY,City of Derry Airport,55.042801,-7.16111,medium_airport
BHX,Birmingham Airport,52.453899,-1.74803,large_airport
CVT,Coventry Airport,52.369701,-1.47972,medium_airport
GLO,Gloucestershire Airport,51.894199,-2.16722,medium_airport
NQT,Nottingham City Airport,52.919998,-1.07917,medium_airport
MAN,Manchester Airport,53.349375,-2.279521,large_airport
YEO,RNAS Yeovilton,51.009399,-2.63882,medium_airport
CAL,Campbeltown Airport,55.437199,-5.68639,medium_airport
EOI,Eday Airport,59.19060134887695,-2.7722198963165283,medium_airport
HAW,Haverfordwest Airport,51.833099365234375,-4.9611101150512695,medium_airport
CWL,Cardiff International Airport,51.396702,-3.34333,large_airport
SWS,Swansea Airport,51.601366,-4.071006,medium_airport
BRS,Bristol Airport,51.382326,-2.716453,large_airport
LPL,Liverpool John Lennon Airport,53.334863,-2.849637,large_airport
LTN,London Luton Airport,51.874699,-0.368333,large_airport
BOH,Bournemouth Airport,50.780483,-1.839576,medium_airport
SOU,Southampton Airport,50.950298,-1.3568,medium_airport
NQY,Cornwall Airport Newquay,50.440601,-4.99541,medium_airport
ACI,Alderney Airport,49.706104,-2.21472,medium_airport
GCI,Guernsey Airport,49.435001,-2.60197,medium_airport
JER,Jersey Airport,49.207901,-2.19551,medium_airport
ESH,Brighton City Airport,50.835602,-0.297222,medium_airport
BQH,London Biggin Hill Airport,51.33079910279999,0.0324999988079,medium_airport
LGW,London Gatwick Airport,51.148744,-0.185739,large_airport
LCY,London City Airport,51.505299,0.055278,medium_airport
FAB,Farnborough Airport,51.275799,-0.776333,medium_airport
BBS,Blackbushe Airport,51.323898,-0.8475,medium_airport
LHR,London Heathrow Airport,51.470748,-0.459909,large_airport
SEN,London Southend Airport,51.570562,0.693627,medium_airport
LYX,Lydd London Ashford Airport,50.956246,0.939074,medium_airport
CAX,Carlisle Lake District Airport,54.9375,-2.80917,medium_airport
BLK,Blackpool Airport,53.771702,-3.02861,medium_airport
HUY,Humberside Airport,53.576152,-0.34954,medium_airport
BWF,Barrow Walney Island Airport,54.1286111,-3.2675,medium_airport
LBA,Leeds Bradford Airport,53.865898,-1.66057,large_airport
WRT,Warton Aerodrome,53.745098,-2.88306,medium_airport
CEG,Hawarden Airport,53.178101,-2.97778,medium_airport
IOM,Isle of Man Airport,54.083081,-4.623871,large_airport
NCL,Newcastle International Airport,55.037958,-1.689577,large_airport
MME,Teesside International Airport,54.509201,-1.42941,medium_airport
EMA,East Midlands Airport,52.8311,-1.32806,large_airport
VLY,Anglesey Airport,53.2481,-4.53534,medium_airport
KOI,Kirkwall Airport,58.957903,-2.905077,medium_airport
LSI,Sumburgh Airport,59.878899,-1.29556,medium_airport
WIC,Wick John O'Groats Airport,58.4589,-3.09306,medium_airport
ABZ,Aberdeen International Airport,57.2019,-2.19778,large_airport
INV,Inverness Airport,57.5425,-4.0475,medium_airport
GLA,Glasgow Airport,55.871899,-4.43306,large_airport
EDI,Edinburgh Airport,55.950145,-3.372288,large_airport
ILY,Islay Airport,55.682708,-6.257525,medium_airport
PIK,Glasgow Prestwick Airport,55.501499,-4.577182,large_airport
BEB,Benbecula Airport,57.481098,-7.36278,medium_airport
DND,Dundee Airport,56.452499,-3.02583,medium_airport
SYY,Stornoway Airport,58.215599,-6.33111,medium_airport
BRR,Barra Airport,57.0228,-7.44306,medium_airport
TRE,Tiree Airport,56.499199,-6.86917,medium_airport
ADX,Leuchars Station Airfield,56.37398,-2.868862,medium_airport
LMO,RAF Lossiemouth,57.7052,-3.33917,medium_airport
CBG,Cambridge City Airport,52.205002,0.175,medium_airport
NWI,Norwich Airport,52.6758,1.28278,medium_airport
STN,London Stansted Airport,51.884998,0.235,large_airport
EXT,Exeter International Airport,50.734261,-3.413984,medium_airport
OXF,London Oxford Airport,51.836899,-1.32,medium_airport
BEX,RAF Benson,51.614366,-1.095991,medium_airport
LKZ,RAF Lakenheath,52.40954,0.561161,medium_airport
MHZ,RAF Mildenhall,52.3619,0.486406,medium_airport
FFD,RAF Fairford,51.683568,-1.789172,medium_airport
BZZ,RAF Brize Norton,51.75,-1.58362,medium_airport
ODH,RAF Odiham,51.2341,-0.942825,medium_airport
NHT,RAF Northolt,51.553001,-0.418167,medium_airport
QCY,RAF Coningsby,53.092999,-0.166014,medium_airport
BEQ,RAF Honington,52.342602,0.772939,medium_airport
WTN,RAF Waddington,53.166199,-0.523811,medium_airport
KNF,RAF Marham,52.648395,0.550692,medium_airport
MPN,Mount Pleasant Airport / RAF Mount Pleasant,-51.822642,-58.445777,large_airport
AMS,Amsterdam Airport Schiphol,52.308601,4.76389,large_airport
MST,Maastricht Aachen Airport,50.911087,5.769401,large_airport
EIN,Eindhoven Airport,51.4500999451,5.37452983856,large_airport
GRQ,Groningen Airport Eelde,53.119107,6.577652,large_airport
GLZ,Gilze Rijen Air Base,51.567402,4.93183,medium_airport
DHR,De Kooy Airfield / Den Helder Naval Air Station,52.923401,4.78062,medium_airport
LEY,Lelystad Airport,52.453188,5.514622,medium_airport
LWR,Leeuwarden Air Base,53.22859954833984,5.760560035705566,medium_airport
RTM,Rotterdam The Hague Airport,51.956902,4.43722,large_airport
ENS,Twente Airport,52.275833,6.889167,medium_airport
UDE,Volkel Air Base,51.657222,5.707778,medium_airport
WOE,Woensdrecht Air Base,51.4491,4.34203,medium_airport
ORK,Cork International Airport,51.841301,-8.49111,large_airport
CFN,Donegal Airport,55.0442008972168,-8.340999603271484,medium_airport
DUB,Dublin Airport,53.428713,-6.262121,large_airport
NOC,Ireland West Airport Knock,53.910439,-8.817002,large_airport
KIR,Kerry Airport,52.180901,-9.52378,medium_airport
SNN,Shannon Airport,52.702,-8.92482,large_airport
SXL,Sligo Airport,54.280200958252,-8.5992097854614,medium_airport
WAT,Waterford Airport,52.187199,-7.08696,medium_airport
AAR,Aarhus Airport,56.303331,10.618286,large_airport
BLL,Billund Airport,55.740335,9.157019,large_airport
CPH,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,large_airport
EBJ,Esbjerg Airport,55.525902,8.5534,medium_airport
KRP,Midtjyllands Airport / Air Base Karup,56.297139,9.104311,medium_airport
MRW,Lolland Falster Maribo Airport,54.699447,11.438163,medium_airport
ODE,Odense Hans Christian Andersen Airport,55.475307,10.327206,large_airport
RKE,Copenhagen Roskilde Airport,55.585602,12.1314,medium_airport
RNN,Bornholm Airport,55.063301,14.7596,medium_airport
SGD,Sønderborg Airport,54.96440124511719,9.791729927062988,medium_airport
CNL,Sindal Airport,57.503502,10.2294,medium_airport
SKS,Skrydstrup Air Base,55.221048,9.26702,medium_airport
SQW,Skive Airport,56.550201,9.17298,medium_airport
TED,Thisted Airport,57.068802,8.70522,medium_airport
FAE,Vágar Airport,62.063256,-7.275782,large_airport
STA,Stauning Vestjylland  Airport,55.990101,8.35391,medium_airport
AAL,Aalborg Airport,57.094763,9.84993,large_airport
LUX,Luxembourg-Findel International Airport,49.626845,6.212134,large_airport
AES,Ålesund Airport,62.560443,6.110845,large_airport
ANX,"Andøya Airport, Andenes",69.295193,16.139379,medium_airport
ALF,Alta Airport,69.976097,23.3717,medium_airport
BNN,"Brønnøysund Airport, Brønnøy",65.461098,12.2175,medium_airport
BOO,Bodø Airport,67.269203,14.3653,large_airport
BGO,"Bergen Airport, Flesland",60.2934,5.21814,large_airport
BJF,Båtsfjord Airport,70.60025,29.692612,medium_airport
BVG,Berlevåg Airport,70.871517,29.034097,medium_airport
KRS,Kristiansand Airport,58.204201,8.08537,large_airport
BDU,Bardufoss Airport,69.055801,18.5404,medium_airport
EVE,Harstad/Narvik Airport,68.491302,16.678101,large_airport
FRO,Florø Airport,61.583599090576,5.0247201919556,medium_airport
OSL,Oslo-Gardermoen International Airport,60.193901,11.1004,large_airport
HAU,"Haugesund Airport, Karmøy",59.345299,5.20836,medium_airport
HFT,Hammerfest Airport,70.679703,23.6686,medium_airport
HVG,"Honningsvåg Airport, Valan",71.009697,25.983601,medium_airport
KSU,"Kristiansund Airport, Kvernberget",63.111801,7.82452,medium_airport
KKN,"Kirkenes Airport, Høybuktmoen",69.7258,29.8913,medium_airport
LKN,Leknes Airport,68.152496337891,13.609399795532,medium_airport
MEH,Mehamn Airport,71.029701,27.8267,medium_airport
MOL,"Molde Airport, Årø",62.744701,7.2625,medium_airport
MJF,"Mosjøen Airport, Kjærstad",65.783997,13.2149,medium_airport
LKL,"Lakselv Airport, Banak",70.068802,24.973499,medium_airport
NTB,Notodden Airport,59.565071,9.213152,medium_airport
OLA,Ørland Airport,63.69889831542969,9.604000091552734,medium_airport
HOV,"Ørsta-Volda Airport, Hovden",62.180000305176,6.0741000175476,medium_airport
MQN,"Mo i Rana Airport, Røssvoll",66.363899230957,14.301400184631,medium_airport
RVK,"Rørvik Airport, Ryum",64.838302612305,11.14610004425,medium_airport
RRS,Røros Airport,62.578399658203,11.342300415039,medium_airport
LYR,"Svalbard Airport, Longyear",78.246101,15.4656,medium_airport
SVJ,"Svolvær Airport, Helle",68.243301,14.6692,medium_airport
SKN,"Stokmarknes Airport, Skagen",68.578827,15.033417,medium_airport
SRP,"Stord Airport, Sørstokken",59.791901,5.34085,medium_airport
SOJ,Sørkjosen Airport,69.786797,20.9594,medium_airport
VAW,"Vardø Airport, Svartnes",70.3554,31.044901,medium_airport
SSJ,"Sandnessjøen Airport, Stokka",65.956802,12.4689,medium_airport
TOS,Tromsø Airport,69.683296,18.9189,large_airport
TRF,"Sandefjord Airport, Torp",59.186699,10.2586,large_airport
TRD,"Trondheim Airport, Værnes",63.457802,10.924,large_airport
VDS,Vadsø Airport,70.0653,29.8447,medium_airport
SVG,"Stavanger Airport, Sola",58.876701,5.63778,large_airport
BZG,Ignacy Jan Paderewski Bydgoszcz Airport,53.096802,17.977699,medium_airport
GDN,Gdańsk Lech Wałęsa Airport,54.377602,18.4662,large_airport
KRK,Kraków John Paul II International Airport,50.077702,19.7848,large_airport
KTW,Katowice Wojciech Korfanty International Airport,50.476015,19.080705,large_airport
LUZ,Lublin Airport,51.240157,22.713461,large_airport
LCJ,Łódź Władysław Reymont Airport,51.721901,19.3981,large_airport
WMI,Warsaw Modlin Airport,52.451099,20.6518,large_airport
POZ,Poznań-Ławica Airport,52.421598,16.823359,large_airport
RDO,Warsaw Radom Airport,51.38937,21.214742,medium_airport
RZE,Rzeszów-Jasionka Airport,50.109791,22.024155,large_airport
SZZ,Solidarity Szczecin–Goleniów Airport,53.584702,14.9022,large_airport
SZY,Olsztyn-Mazury Airport,53.481899,20.9377,medium_airport
WAW,Warsaw Chopin Airport,52.165699,20.9671,large_airport
WRO,Copernicus Wrocław Airport,51.103719,16.882096,large_airport
IEG,Zielona Góra-Babimost Airport,52.1385,15.7986,medium_airport
RNB,Ronneby Airport,56.266701,15.265,medium_airport
GOT,Göteborg Landvetter Airport,57.6628,12.2798,large_airport
JKG,Jönköping Airport,57.757598876953125,14.068699836730955,medium_airport
GSE,Säve Airport,57.7747,11.8704,medium_airport
KVB,Skövde Airport,58.456402,13.9727,medium_airport
THN,Trollhättan-Vänersborg Airport,58.31809997558594,12.345000267028809,medium_airport
KSK,Karlskoga Airport,59.345901,14.4959,medium_airport
MXX,Mora Airport,60.957901,14.5114,medium_airport
NYO,Stockholm Skavsta Airport,58.789656,16.911479,large_airport
SCR,Scandinavian Mountains Airport,61.16508,12.83352,large_airport
KID,Kristianstad Airport,55.9217,14.0855,medium_airport
KLR,Kalmar Airport,56.685501,16.2876,medium_airport
MMX,Malmö Sturup Airport,55.535564,13.376327,large_airport
HAD,Halmstad Airport,56.69110107421875,12.820199966430664,medium_airport
VXO,Växjö Kronoberg Airport,56.92910003662109,14.727999687194824,medium_airport
GEV,Gällivare Airport,67.13240051269531,20.814599990844727,medium_airport
KRF,Kramfors-Sollefteå Höga Kusten Airport,63.048599,17.7689,medium_airport
LYC,Lycksele Airport,64.548302,18.7162,medium_airport
SDL,Sundsvall-Härnösand Airport,62.528099060058594,17.443899154663086,medium_airport
OER,Örnsköldsvik Airport,63.40829849243164,18.989999771118164,medium_airport
KRN,Kiruna Airport,67.821999,20.3368,large_airport
SFT,Skellefteå Airport,64.62480163574219,21.07690048217773,medium_airport
UME,Umeå Airport,63.791801,20.282801,large_airport
